LogID,UserID,FeatureAccessed,MinuteSpent,LogDate
LOG_user_0090_0,user_0090,Export Reports,3,2025-12-30
LOG_user_0090_1,user_0090,Export Reports,59,2025-07-17
LOG_user_0090_2,user_0090,API Integrations,43,2025-11-05
LOG_user_0090_4,user_0090,User Management,28,2025-08-06
LOG_user_0090_6,user_0090,User Management,28,2025-12-06
LOG_user_0090_9,user_0090,API Integrations,5,2025-11-12
LOG_user_0090_10,user_0090,Export Reports,34,2025-08-17
LOG_user_0090_13,user_0090,Dashboard,51,2025-07-24
LOG_user_0090_15,user_0090,API Integrations,30,2025-11-10
LOG_user_0090_18,user_0090,Export Reports,38,2025-12-31
LOG_user_0090_20,user_0090,Export Reports,22,2025-08-03
LOG_user_0090_23,user_0090,API Integrations,19,2025-07-28
LOG_user_0090_24,user_0090,Export Reports,56,2025-10-10
LOG_user_0090_29,user_0090,Dashboard,12,2025-11-20
LOG_user_0090_30,user_0090,Export Reports,30,2025-09-05
LOG_user_0090_31,user_0090,User Management,56,2025-10-09
LOG_user_0090_34,user_0090,Export Reports,57,2025-12-08
LOG_user_0090_35,user_0090,Export Reports,5,2025-09-13
LOG_user_0090_36,user_0090,API Integrations,8,2025-10-29
LOG_user_0090_40,user_0090,API Integrations,32,2025-10-19
LOG_user_0090_43,user_0090,API Integrations,39,2025-12-18
LOG_user_0090_44,user_0090,API Integrations,19,2025-11-17
LOG_user_0090_46,user_0090,Dashboard,42,2025-10-06
LOG_user_0090_47,user_0090,API Integrations,31,2025-11-10
LOG_user_0090_50,user_0090,API Integrations,23,2025-07-16
LOG_user_0090_51,user_0090,Export Reports,3,2025-09-11
LOG_user_0090_52,user_0090,Dashboard,43,2025-11-29
LOG_user_0090_53,user_0090,Export Reports,29,2025-12-01
LOG_user_0090_55,user_0090,Dashboard,15,2025-12-31
LOG_user_0090_57,user_0090,API Integrations,52,2025-12-02
LOG_user_0090_58,user_0090,User Management,10,2025-08-04
LOG_user_0090_59,user_0090,API Integrations,23,2025-07-19
LOG_user_0090_60,user_0090,API Integrations,31,2025-08-25
LOG_user_0090_61,user_0090,User Management,49,2025-11-15
LOG_user_0090_64,user_0090,Export Reports,4,2025-08-28
LOG_user_0090_66,user_0090,Dashboard,33,2025-09-23
LOG_user_0090_68,user_0090,API Integrations,44,2025-11-18
LOG_user_0090_69,user_0090,Dashboard,39,2025-09-07
LOG_user_0090_71,user_0090,Export Reports,44,2025-10-23
LOG_user_0090_72,user_0090,Export Reports,13,2025-07-18
LOG_user_0090_76,user_0090,User Management,44,2025-12-25
LOG_user_0090_77,user_0090,API Integrations,42,2025-12-19
LOG_user_0090_78,user_0090,User Management,56,2025-08-27
LOG_user_0090_79,user_0090,Export Reports,39,2025-10-19
LOG_user_0090_80,user_0090,Dashboard,44,2025-08-16
LOG_user_0090_81,user_0090,Dashboard,54,2025-12-18
LOG_user_0090_83,user_0090,User Management,33,2025-12-13
LOG_user_0090_84,user_0090,Dashboard,29,2025-07-24
LOG_user_0090_86,user_0090,Dashboard,18,2025-08-08
LOG_user_0090_88,user_0090,Dashboard,23,2025-12-17
LOG_user_0090_89,user_0090,Export Reports,24,2025-07-11
LOG_user_0090_90,user_0090,API Integrations,7,2025-11-28
LOG_user_0090_93,user_0090,Export Reports,15,2025-11-08
LOG_user_0090_95,user_0090,Export Reports,50,2025-07-21
LOG_user_0090_96,user_0090,Dashboard,21,2025-12-06
LOG_user_0090_99,user_0090,User Management,21,2025-10-27
LOG_user_0090_100,user_0090,Export Reports,26,2025-09-27
LOG_user_0090_103,user_0090,User Management,34,2025-07-21
LOG_user_0090_107,user_0090,Dashboard,27,2025-12-11
LOG_user_0090_109,user_0090,User Management,9,2025-12-27
LOG_user_0090_111,user_0090,Dashboard,40,2025-08-11
LOG_user_0090_113,user_0090,User Management,23,2025-07-25
LOG_user_0091_0,user_0091,API Integrations,57,2025-02-15
LOG_user_0091_1,user_0091,Export Reports,35,2025-03-12
LOG_user_0091_2,user_0091,Dashboard,3,2025-09-04
LOG_user_0091_6,user_0091,User Management,3,2025-11-25
LOG_user_0091_7,user_0091,Dashboard,44,2025-06-29
LOG_user_0091_8,user_0091,User Management,44,2025-02-22
LOG_user_0091_9,user_0091,User Management,16,2025-12-19
LOG_user_0091_10,user_0091,Dashboard,56,2025-05-29
LOG_user_0091_12,user_0091,API Integrations,12,2025-07-08
LOG_user_0091_13,user_0091,Dashboard,51,2025-12-13
LOG_user_0091_14,user_0091,API Integrations,53,2025-03-02
LOG_user_0091_15,user_0091,Dashboard,12,2025-04-23
LOG_user_0091_16,user_0091,Export Reports,6,2025-08-14
LOG_user_0091_17,user_0091,Export Reports,34,2025-04-15
LOG_user_0091_18,user_0091,API Integrations,3,2025-04-06
LOG_user_0091_19,user_0091,Export Reports,6,2025-08-18
LOG_user_0091_20,user_0091,User Management,21,2025-08-19
LOG_user_0091_21,user_0091,Export Reports,31,2025-10-25
LOG_user_0091_22,user_0091,User Management,32,2025-05-10
LOG_user_0091_23,user_0091,API Integrations,58,2025-02-19
LOG_user_0091_25,user_0091,User Management,49,2025-07-10
LOG_user_0091_26,user_0091,User Management,14,2025-03-11
LOG_user_0091_27,user_0091,User Management,49,2025-04-05
LOG_user_0091_28,user_0091,Dashboard,44,2025-03-15
LOG_user_0091_29,user_0091,API Integrations,7,2025-03-03
LOG_user_0091_30,user_0091,Dashboard,16,2025-05-25
LOG_user_0091_31,user_0091,API Integrations,44,2025-11-12
LOG_user_0091_32,user_0091,Export Reports,19,2025-03-28
LOG_user_0091_33,user_0091,User Management,15,2025-12-10
LOG_user_0091_34,user_0091,Dashboard,4,2025-10-09
LOG_user_0091_35,user_0091,User Management,23,2025-07-23
LOG_user_0091_36,user_0091,Export Reports,44,2025-11-07
LOG_user_0091_38,user_0091,User Management,38,2025-08-30
LOG_user_0091_39,user_0091,Export Reports,17,2025-05-06
LOG_user_0091_40,user_0091,API Integrations,48,2025-09-10
LOG_user_0091_41,user_0091,Dashboard,24,2025-11-07
LOG_user_0091_42,user_0091,API Integrations,12,2025-08-11
LOG_user_0091_43,user_0091,Export Reports,42,2025-02-19
LOG_user_0091_44,user_0091,User Management,31,2025-12-04
LOG_user_0091_45,user_0091,Export Reports,16,2025-11-03
LOG_user_0091_46,user_0091,API Integrations,14,2025-08-29
LOG_user_0091_47,user_0091,Export Reports,8,2025-10-13
LOG_user_0091_48,user_0091,User Management,19,2025-07-11
LOG_user_0091_49,user_0091,Export Reports,22,2025-07-17
LOG_user_0091_50,user_0091,Dashboard,58,2025-04-05
LOG_user_0091_51,user_0091,API Integrations,48,2025-05-28
LOG_user_0091_52,user_0091,Dashboard,8,2025-06-21
LOG_user_0091_53,user_0091,API Integrations,36,2025-08-26
LOG_user_0091_54,user_0091,API Integrations,5,2025-10-12
LOG_user_0091_55,user_0091,User Management,47,2025-08-06
LOG_user_0091_56,user_0091,User Management,28,2025-11-10
LOG_user_0091_57,user_0091,Export Reports,1,2025-10-28
LOG_user_0091_58,user_0091,Export Reports,46,2025-05-06
LOG_user_0091_59,user_0091,API Integrations,6,2025-04-19
LOG_user_0091_60,user_0091,User Management,25,2025-05-11
LOG_user_0091_62,user_0091,Export Reports,53,2025-02-25
LOG_user_0091_63,user_0091,Export Reports,34,2025-11-12
LOG_user_0091_64,user_0091,API Integrations,45,2025-08-20
LOG_user_0091_65,user_0091,Dashboard,48,2025-06-02
LOG_user_0091_66,user_0091,Export Reports,40,2025-07-08
LOG_user_0091_67,user_0091,API Integrations,17,2025-09-20
LOG_user_0091_68,user_0091,Export Reports,58,2025-08-17
LOG_user_0091_69,user_0091,API Integrations,6,2025-05-10
LOG_user_0091_70,user_0091,User Management,55,2025-07-15
LOG_user_0091_71,user_0091,Export Reports,45,2025-10-21
LOG_user_0091_72,user_0091,API Integrations,38,2025-08-28
LOG_user_0091_73,user_0091,API Integrations,47,2025-11-21
LOG_user_0091_74,user_0091,API Integrations,49,2025-11-02
LOG_user_0091_75,user_0091,Dashboard,59,2025-09-28
LOG_user_0091_76,user_0091,API Integrations,51,2025-12-07
LOG_user_0091_77,user_0091,Dashboard,31,2025-10-06
LOG_user_0091_78,user_0091,Export Reports,18,2025-11-03
LOG_user_0091_79,user_0091,API Integrations,6,2025-06-17
LOG_user_0091_80,user_0091,Export Reports,5,2025-04-17
LOG_user_0091_81,user_0091,User Management,19,2025-06-26
LOG_user_0091_82,user_0091,Dashboard,38,2025-09-02
LOG_user_0091_83,user_0091,Dashboard,21,2025-03-24
LOG_user_0091_84,user_0091,Export Reports,6,2025-08-18
LOG_user_0091_85,user_0091,Dashboard,11,2025-07-25
LOG_user_0091_86,user_0091,Dashboard,17,2025-09-30
LOG_user_0091_87,user_0091,API Integrations,7,2025-10-15
LOG_user_0091_88,user_0091,Dashboard,1,2025-07-17
LOG_user_0091_89,user_0091,User Management,59,2025-09-14
LOG_user_0091_90,user_0091,User Management,5,2025-10-16
LOG_user_0091_91,user_0091,API Integrations,8,2025-03-11
LOG_user_0091_92,user_0091,User Management,59,2025-11-11
LOG_user_0091_94,user_0091,API Integrations,44,2025-03-17
LOG_user_0091_95,user_0091,Dashboard,14,2025-07-14
LOG_user_0091_96,user_0091,Export Reports,48,2025-05-21
LOG_user_0091_97,user_0091,API Integrations,47,2025-03-11
LOG_user_0091_98,user_0091,Export Reports,16,2025-02-22
LOG_user_0091_99,user_0091,API Integrations,48,2025-07-31
LOG_user_0091_100,user_0091,API Integrations,27,2025-10-14
LOG_user_0091_101,user_0091,Dashboard,55,2025-03-26
LOG_user_0091_102,user_0091,API Integrations,28,2025-11-27
LOG_user_0091_103,user_0091,Export Reports,50,2025-02-16
LOG_user_0091_104,user_0091,Export Reports,51,2025-05-30
LOG_user_0091_105,user_0091,User Management,32,2025-12-08
LOG_user_0091_106,user_0091,Dashboard,40,2025-11-30
LOG_user_0091_107,user_0091,Export Reports,58,2025-11-24
LOG_user_0091_109,user_0091,API Integrations,52,2025-03-31
LOG_user_0091_111,user_0091,Dashboard,21,2025-07-09
LOG_user_0091_112,user_0091,User Management,53,2025-04-16
LOG_user_0091_113,user_0091,Export Reports,23,2025-12-05
LOG_user_0091_114,user_0091,User Management,41,2025-09-02
LOG_user_0091_115,user_0091,Dashboard,7,2025-06-26
LOG_user_0091_116,user_0091,Dashboard,2,2025-04-04
LOG_user_0091_117,user_0091,Export Reports,32,2025-06-21
LOG_user_0091_120,user_0091,User Management,14,2025-10-10
LOG_user_0091_121,user_0091,Dashboard,42,2025-07-07
LOG_user_0091_122,user_0091,User Management,28,2025-03-30
LOG_user_0092_0,user_0092,API Integrations,17,2025-07-28
LOG_user_0092_1,user_0092,Export Reports,49,2025-09-17
LOG_user_0092_3,user_0092,Dashboard,37,2025-07-06
LOG_user_0092_5,user_0092,Export Reports,51,2025-09-11
LOG_user_0092_6,user_0092,API Integrations,17,2025-08-03
LOG_user_0092_7,user_0092,Export Reports,46,2025-08-22
LOG_user_0092_8,user_0092,API Integrations,1,2025-11-18
LOG_user_0092_9,user_0092,Dashboard,4,2025-09-25
LOG_user_0092_12,user_0092,User Management,50,2025-10-28
LOG_user_0092_14,user_0092,Export Reports,59,2025-10-19
LOG_user_0092_15,user_0092,API Integrations,59,2025-06-23
LOG_user_0092_16,user_0092,User Management,58,2025-11-07
LOG_user_0092_20,user_0092,User Management,11,2025-06-21
LOG_user_0092_22,user_0092,Dashboard,27,2025-12-01
LOG_user_0092_23,user_0092,User Management,30,2025-12-17
LOG_user_0092_24,user_0092,Dashboard,54,2025-06-14
LOG_user_0092_25,user_0092,Dashboard,42,2025-11-17
LOG_user_0092_28,user_0092,API Integrations,51,2025-12-14
LOG_user_0092_29,user_0092,User Management,23,2025-09-04
LOG_user_0092_30,user_0092,API Integrations,31,2025-08-23
LOG_user_0092_31,user_0092,API Integrations,8,2025-09-16
LOG_user_0092_35,user_0092,User Management,47,2025-08-26
LOG_user_0092_39,user_0092,API Integrations,38,2025-09-12
LOG_user_0092_40,user_0092,Export Reports,48,2025-11-13
LOG_user_0092_41,user_0092,Dashboard,26,2025-09-30
LOG_user_0092_42,user_0092,Export Reports,16,2025-10-19
LOG_user_0092_46,user_0092,User Management,12,2025-11-06
LOG_user_0092_47,user_0092,Export Reports,46,2025-07-24
LOG_user_0092_48,user_0092,Dashboard,12,2025-11-15
LOG_user_0092_49,user_0092,Export Reports,44,2025-09-29
LOG_user_0092_50,user_0092,Export Reports,59,2025-12-16
LOG_user_0092_54,user_0092,Export Reports,53,2025-08-27
LOG_user_0092_55,user_0092,User Management,36,2025-06-06
LOG_user_0092_57,user_0092,API Integrations,2,2025-11-11
LOG_user_0092_59,user_0092,Dashboard,22,2025-09-08
LOG_user_0092_60,user_0092,User Management,23,2025-06-28
LOG_user_0092_61,user_0092,API Integrations,20,2025-10-14
LOG_user_0092_62,user_0092,User Management,57,2025-09-22
LOG_user_0092_64,user_0092,User Management,18,2025-10-03
LOG_user_0092_65,user_0092,Export Reports,27,2025-11-21
LOG_user_0092_66,user_0092,Dashboard,58,2025-10-26
LOG_user_0092_72,user_0092,Export Reports,26,2025-06-15
LOG_user_0092_75,user_0092,Export Reports,41,2025-06-29
LOG_user_0092_76,user_0092,Dashboard,45,2025-12-15
LOG_user_0092_85,user_0092,Export Reports,33,2025-08-29
LOG_user_0092_87,user_0092,User Management,6,2025-08-03
LOG_user_0092_89,user_0092,User Management,33,2025-10-02
LOG_user_0092_90,user_0092,User Management,59,2025-12-11
LOG_user_0093_0,user_0093,API Integrations,34,2025-04-03
LOG_user_0093_1,user_0093,Export Reports,37,2025-06-11
LOG_user_0093_2,user_0093,API Integrations,22,2025-03-19
LOG_user_0093_3,user_0093,Export Reports,39,2025-05-27
LOG_user_0093_4,user_0093,Dashboard,24,2025-03-22
LOG_user_0094_2,user_0094,API Integrations,39,2025-11-28
LOG_user_0094_8,user_0094,Export Reports,44,2025-11-24
LOG_user_0094_16,user_0094,Dashboard,28,2025-11-28
LOG_user_0094_19,user_0094,Dashboard,23,2025-11-13
LOG_user_0094_22,user_0094,User Management,6,2025-11-06
LOG_user_0094_36,user_0094,User Management,17,2025-11-09
LOG_user_0094_40,user_0094,Export Reports,53,2025-11-11
LOG_user_0094_42,user_0094,API Integrations,4,2025-12-22
LOG_user_0094_54,user_0094,User Management,43,2025-11-17
LOG_user_0094_58,user_0094,Dashboard,51,2025-11-26
LOG_user_0094_63,user_0094,Dashboard,49,2025-11-17
LOG_user_0094_65,user_0094,API Integrations,54,2025-12-02
LOG_user_0094_67,user_0094,Export Reports,46,2025-11-28
LOG_user_0094_68,user_0094,Dashboard,58,2025-12-20
LOG_user_0094_73,user_0094,Export Reports,38,2025-10-29
LOG_user_0094_84,user_0094,User Management,31,2025-11-12
LOG_user_0094_91,user_0094,User Management,49,2025-11-11
LOG_user_0094_95,user_0094,Export Reports,8,2025-11-16
LOG_user_0094_96,user_0094,Dashboard,32,2025-11-30
LOG_user_0094_102,user_0094,User Management,55,2025-11-20
LOG_user_0094_103,user_0094,Dashboard,36,2025-11-22
LOG_user_0094_106,user_0094,Dashboard,52,2025-11-08
LOG_user_0094_116,user_0094,Dashboard,52,2025-11-05
LOG_user_0094_119,user_0094,Dashboard,15,2025-12-21
LOG_user_0094_120,user_0094,Export Reports,53,2025-12-03
LOG_user_0095_0,user_0095,Dashboard,29,2025-11-10
LOG_user_0095_1,user_0095,Export Reports,14,2025-04-26
LOG_user_0095_2,user_0095,Export Reports,30,2025-08-08
LOG_user_0095_3,user_0095,API Integrations,39,2025-06-03
LOG_user_0095_5,user_0095,API Integrations,50,2025-05-13
LOG_user_0095_6,user_0095,Export Reports,36,2025-04-26
LOG_user_0095_7,user_0095,User Management,40,2025-06-04
LOG_user_0095_8,user_0095,Dashboard,45,2025-08-09
LOG_user_0095_9,user_0095,User Management,15,2025-08-02
LOG_user_0095_10,user_0095,User Management,4,2025-05-13
LOG_user_0095_11,user_0095,Export Reports,42,2025-05-19
LOG_user_0095_12,user_0095,Export Reports,15,2025-11-01
LOG_user_0095_14,user_0095,Dashboard,16,2025-09-04
LOG_user_0095_15,user_0095,User Management,9,2025-06-24
LOG_user_0095_16,user_0095,API Integrations,34,2025-06-20
LOG_user_0095_17,user_0095,Dashboard,36,2025-12-13
LOG_user_0095_18,user_0095,Dashboard,5,2025-08-07
LOG_user_0095_19,user_0095,Export Reports,31,2025-11-03
LOG_user_0095_20,user_0095,Export Reports,21,2025-11-19
LOG_user_0095_22,user_0095,Dashboard,32,2025-09-11
LOG_user_0095_24,user_0095,User Management,39,2025-05-30
LOG_user_0095_26,user_0095,Export Reports,50,2025-07-01
LOG_user_0095_27,user_0095,User Management,33,2025-05-31
LOG_user_0095_28,user_0095,Dashboard,36,2025-09-12
LOG_user_0095_29,user_0095,API Integrations,58,2025-08-04
LOG_user_0095_30,user_0095,Dashboard,10,2025-04-20
LOG_user_0095_31,user_0095,Dashboard,36,2025-12-18
LOG_user_0095_32,user_0095,Export Reports,8,2025-03-21
LOG_user_0095_33,user_0095,User Management,11,2025-11-07
LOG_user_0095_34,user_0095,Dashboard,12,2025-09-19
LOG_user_0095_35,user_0095,User Management,45,2025-12-24
LOG_user_0095_37,user_0095,User Management,54,2025-04-06
LOG_user_0095_38,user_0095,User Management,43,2025-12-26
LOG_user_0095_39,user_0095,User Management,10,2025-10-29
LOG_user_0095_40,user_0095,API Integrations,39,2025-06-24
LOG_user_0095_41,user_0095,User Management,25,2025-05-18
LOG_user_0095_42,user_0095,Export Reports,59,2025-11-12
LOG_user_0095_46,user_0095,Dashboard,15,2025-10-29
LOG_user_0095_47,user_0095,User Management,53,2025-06-06
LOG_user_0095_48,user_0095,Dashboard,31,2025-04-24
LOG_user_0095_49,user_0095,Export Reports,27,2025-05-25
LOG_user_0095_50,user_0095,API Integrations,44,2025-10-24
LOG_user_0095_51,user_0095,Dashboard,59,2025-08-11
LOG_user_0095_53,user_0095,User Management,26,2025-12-31
LOG_user_0095_54,user_0095,API Integrations,36,2025-06-15
LOG_user_0095_55,user_0095,Dashboard,51,2025-04-26
LOG_user_0095_56,user_0095,Dashboard,14,2025-07-14
LOG_user_0095_57,user_0095,Dashboard,27,2025-09-26
LOG_user_0095_58,user_0095,Dashboard,17,2025-11-17
LOG_user_0095_59,user_0095,Export Reports,14,2025-08-30
LOG_user_0095_60,user_0095,API Integrations,59,2025-11-06
LOG_user_0095_62,user_0095,Export Reports,40,2025-11-19
LOG_user_0095_63,user_0095,Dashboard,2,2025-06-02
LOG_user_0095_65,user_0095,Export Reports,20,2025-03-14
LOG_user_0095_66,user_0095,Dashboard,59,2025-03-26
LOG_user_0095_67,user_0095,Export Reports,58,2025-12-11
LOG_user_0095_68,user_0095,Dashboard,9,2025-08-24
LOG_user_0095_69,user_0095,Export Reports,44,2025-06-16
LOG_user_0095_71,user_0095,User Management,37,2025-04-11
LOG_user_0095_73,user_0095,Export Reports,20,2025-08-04
LOG_user_0096_0,user_0096,User Management,23,2025-12-29
LOG_user_0096_47,user_0096,Export Reports,39,2025-12-21
LOG_user_0096_51,user_0096,API Integrations,4,2025-12-31
LOG_user_0096_64,user_0096,Export Reports,15,2025-12-31
LOG_user_0097_25,user_0097,User Management,19,2025-12-26
LOG_user_0097_29,user_0097,User Management,48,2025-11-27
LOG_user_0097_31,user_0097,Export Reports,13,2025-12-15
LOG_user_0097_47,user_0097,API Integrations,7,2025-12-06
LOG_user_0097_52,user_0097,Export Reports,2,2025-12-03
LOG_user_0097_62,user_0097,API Integrations,27,2025-12-21
LOG_user_0097_83,user_0097,User Management,23,2025-12-28
LOG_user_0097_91,user_0097,API Integrations,23,2025-12-14
LOG_user_0097_93,user_0097,Export Reports,42,2025-12-22
LOG_user_0097_99,user_0097,Dashboard,1,2025-11-29
LOG_user_0097_101,user_0097,Dashboard,25,2025-12-10
LOG_user_0098_0,user_0098,Dashboard,1,2025-04-07
LOG_user_0098_1,user_0098,Export Reports,32,2025-08-13
LOG_user_0098_2,user_0098,Dashboard,32,2025-05-29
LOG_user_0098_3,user_0098,User Management,27,2025-11-16
LOG_user_0098_4,user_0098,User Management,23,2025-09-25
LOG_user_0098_5,user_0098,Export Reports,21,2025-10-20
LOG_user_0098_6,user_0098,Export Reports,20,2025-02-07
LOG_user_0098_7,user_0098,API Integrations,49,2025-06-01
LOG_user_0098_8,user_0098,Export Reports,40,2025-12-31
LOG_user_0098_9,user_0098,API Integrations,44,2025-10-16
LOG_user_0098_10,user_0098,API Integrations,17,2025-12-27
LOG_user_0098_11,user_0098,User Management,58,2025-08-05
LOG_user_0098_12,user_0098,User Management,4,2025-06-26
LOG_user_0098_13,user_0098,User Management,7,2025-08-01
LOG_user_0098_14,user_0098,API Integrations,9,2025-02-23
LOG_user_0098_15,user_0098,Dashboard,20,2025-06-18
LOG_user_0098_16,user_0098,Export Reports,42,2025-11-25
